,Date,LTF00,LTK00,LTH00,LTN00,LTU00,LTX00,LTF01,LTH01,LTK01,LTN01,LTU01,LTX01,LTF02,LTH02,LTK02,LTN02,LTU02,LTX02,LTF03,LTH03,LTK03,LTN03,LTU03,LTX03,LTF04,LTH04,LTK04,LTN04,LTU04,LTX04,LTF05,LTH05,LTK05,LTN05,LTU05,LTX05,LTF06,LTH06,LTK06,LTN06,LTU06,LTX06,LTF07,LTH07,LTK07,LTN07,LTU07,LTX07,LTF08,LTH08,LTK08,LTN08,LTU08,LTX08,LTF09,LTH09,LTK09,LTN09,LTU09,LTX09,LTF10,LTH10,LTK10,LTN10,LTU10,LTX10,LTF11,LTH11,LTK11,LTN11,LTU11,LTX11,LTF12,LTH12,LTK12,LTN12,LTU12,LTX12,LTF13,LTH13,LTK13,LTN13,LTU13,LTX13,LTF14,LTH14,LTK14,LTN14,LTU14,LTX14,LTF15,LTH15,LTK15,LTN15,LTU15,LTX15,LTF16,LTH16,LTK16,LTN16,LTU16,LTX16,LTF17,LTH17,LTK17,LTN17,LTU17,LTX17,LTF18,LTH18,LTK18,LTN18,LTU18,LTX18,LTF19,LTH19,LTK19,LTN19,LTU19,LTX19,LTF20,LTH20,LTK20,LTN20,LTU20,LTX20,LTF21,LTH21,LTK21,LTN21,LTU21,LTX21,LTF22,LTH22,LTK22,LTN22,LTU22,LTX22,LTF23,LTH23,LTK23,LTN23,LTU23,LTX23,PnL,PNL,IS_ROLLING,Day
5290,2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13120.0,-5650.0,8960.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,-9485.0,-9485.0,True,4.0
5291,2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13120.0,-3730.0,8510.0,-1415.0,,,,,,,,,,,,,,,,,,,,,,,,,-9755.0,-9755.0,True,5.0
5292,2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3455.0,,-1640.0,,,,,,,,,,,,,,,,,,,,,,,,,-5095.0,-5095.0,,
5293,2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5305.0,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,-5095.0,-5095.0,,
5294,2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5180.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,-5170.0,-5170.0,,
5295,2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5380.0,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,-5145.0,-5145.0,,
5296,2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5180.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-5020.0,-5020.0,,
5297,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5805.0,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,-4905.0,-4905.0,,
5298,2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5680.0,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,-4780.0,-4780.0,,
5299,2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5830.0,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,-4810.0,-4810.0,,
5300,2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5830.0,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,-4810.0,-4810.0,,
5301,2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6310.0,,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,-4840.0,-4840.0,,
5302,2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8880.0,,3810.0,,,,,,,,,,,,,,,,,,,,,,,,,-5070.0,-5070.0,,
5303,2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8755.0,,3435.0,,,,,,,,,,,,,,,,,,,,,,,,,-5320.0,-5320.0,,
5304,2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9105.0,,3735.0,,,,,,,,,,,,,,,,,,,,,,,,,-5370.0,-5370.0,,
5305,2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6855.0,,1635.0,,,,,,,,,,,,,,,,,,,,,,,,,-5220.0,-5220.0,,
5306,2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7130.0,,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,-5220.0,-5220.0,,
5307,2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6705.0,,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,-5245.0,-5245.0,,
5308,2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6325.0,,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,-5245.0,-5245.0,,
5309,2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6455.0,,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,-5245.0,-5245.0,,
5310,2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6355.0,,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,-5220.0,-5220.0,,
5311,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6725.0,,1585.0,,,,,,,,,,,,,,,,,,,,,,,,,-5140.0,-5140.0,,
5312,2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5780.0,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,-4870.0,-4870.0,,
5313,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5530.0,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,-4870.0,-4870.0,,
5314,2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6380.0,,1385.0,,,,,,,,,,,,,,,,,,,,,,,,,-4995.0,-4995.0,,
5315,2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7620.0,,2625.0,,,,,,,,,,,,,,,,,,,,,,,,,-4995.0,-4995.0,,
5316,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6680.0,,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,-5170.0,-5170.0,,
5317,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8005.0,,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,-5155.0,-5155.0,,
5318,2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6655.0,,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,-5195.0,-5195.0,,
5319,2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7405.0,,2210.0,,,,,,,,,,,,,,,,,,,,,,,,,-5195.0,-5195.0,,
5320,2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7255.0,,1885.0,,,,,,,,,,,,,,,,,,,,,,,,,-5370.0,-5370.0,,
5321,2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7380.0,,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,-5395.0,-5395.0,,
5322,2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8825.0,,3235.0,,,,,,,,,,,,,,,,,,,,,,,,,-5590.0,-5590.0,,
5323,2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8495.0,,2855.0,,,,,,,,,,,,,,,,,,,,,,,,,-5640.0,-5640.0,,
5324,2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8555.0,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,-5540.0,-5540.0,,
5325,2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8290.0,,2635.0,,,,,,,,,,,,,,,,,,,,,,,,,-5655.0,-5655.0,,
5326,2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14435.0,,8610.0,,,,,,,,,,,,,,,,,,,,,,,,,-5825.0,-5825.0,,
5327,2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11240.0,,5585.0,,,,,,,,,,,,,,,,,,,,,,,,,-5655.0,-5655.0,,
5328,2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11015.0,,5410.0,,,,,,,,,,,,,,,,,,,,,,,,,-5605.0,-5605.0,,
5329,2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11055.0,,5410.0,,,,,,,,,,,,,,,,,,,,,,,,,-5645.0,-5645.0,,
5330,2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10455.0,,4610.0,,,,,,,,,,,,,,,,,,,,,,,,,-5845.0,-5845.0,True,1.0
5331,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11595.0,8240.0,5730.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,2665.0,2665.0,True,2.0
5332,2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11730.0,8170.0,5790.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,2530.0,2530.0,True,3.0
5333,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11440.0,8620.0,5480.0,-180.0,,,,,,,,,,,,,,,,,,,,,,,,2480.0,2480.0,True,4.0
5334,2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11575.0,8040.0,5630.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,2535.0,2535.0,True,5.0
5335,2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540.0,,1940.0,,,,,,,,,,,,,,,,,,,,,,,,8480.0,8480.0,,
5336,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7065.0,,1415.0,,,,,,,,,,,,,,,,,,,,,,,,8480.0,8480.0,,
5337,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6715.0,,1765.0,,,,,,,,,,,,,,,,,,,,,,,,8480.0,8480.0,,
5338,2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290.0,,2140.0,,,,,,,,,,,,,,,,,,,,,,,,8430.0,8430.0,,
5339,2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065.0,,2340.0,,,,,,,,,,,,,,,,,,,,,,,,8405.0,8405.0,,
5340,2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6615.0,,1795.0,,,,,,,,,,,,,,,,,,,,,,,,8410.0,8410.0,,
5341,2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.0,,2915.0,,,,,,,,,,,,,,,,,,,,,,,,8405.0,8405.0,,
5342,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840.0,,1690.0,,,,,,,,,,,,,,,,,,,,,,,,8530.0,8530.0,,
5343,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415.0,,2115.0,,,,,,,,,,,,,,,,,,,,,,,,8530.0,8530.0,,
5344,2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415.0,,3140.0,,,,,,,,,,,,,,,,,,,,,,,,8555.0,8555.0,,
5345,2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.0,,3390.0,,,,,,,,,,,,,,,,,,,,,,,,8530.0,8530.0,,
5346,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365.0,,4140.0,,,,,,,,,,,,,,,,,,,,,,,,8505.0,8505.0,,
5347,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.0,,4890.0,,,,,,,,,,,,,,,,,,,,,,,,8630.0,8630.0,,
5348,2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790.0,,4840.0,,,,,,,,,,,,,,,,,,,,,,,,8630.0,8630.0,,
5349,2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,,6540.0,,,,,,,,,,,,,,,,,,,,,,,,8580.0,8580.0,,
5350,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.0,,6915.0,,,,,,,,,,,,,,,,,,,,,,,,8630.0,8630.0,,
5351,2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.0,,6465.0,,,,,,,,,,,,,,,,,,,,,,,,8655.0,8655.0,,
5352,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,,7690.0,,,,,,,,,,,,,,,,,,,,,,,,8680.0,8680.0,,
5353,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.0,,7190.0,,,,,,,,,,,,,,,,,,,,,,,,8655.0,8655.0,,
5354,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.0,,6990.0,,,,,,,,,,,,,,,,,,,,,,,,8805.0,8805.0,,
5355,2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,,7365.0,,,,,,,,,,,,,,,,,,,,,,,,8780.0,8780.0,,
5356,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2815.0,,5990.0,,,,,,,,,,,,,,,,,,,,,,,,8805.0,8805.0,,
5357,2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,,5850.0,,,,,,,,,,,,,,,,,,,,,,,,8830.0,8830.0,,
5358,2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.0,,5715.0,,,,,,,,,,,,,,,,,,,,,,,,8730.0,8730.0,,
5359,2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,8565.0,,,,,,,,,,,,,,,,,,,,,,,,8705.0,8705.0,,
5360,2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-410.0,,9040.0,,,,,,,,,,,,,,,,,,,,,,,,8630.0,8630.0,,
5361,2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-435.0,,9040.0,,,,,,,,,,,,,,,,,,,,,,,,8605.0,8605.0,,
5362,2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1735.0,,10415.0,,,,,,,,,,,,,,,,,,,,,,,,8680.0,8680.0,,
5363,2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1860.0,,10515.0,,,,,,,,,,,,,,,,,,,,,,,,8655.0,8655.0,,
5364,2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3335.0,,11990.0,,,,,,,,,,,,,,,,,,,,,,,,8655.0,8655.0,,
